Date,Actual,Predicted
2010-02-05,8.409507752996518,8.62815344184105
2010-02-05,11.28424172008596,9.329368618406448
2010-02-05,9.718466154448375,8.716456762703103
2010-02-05,10.769536857668571,7.980835492215817
2010-02-05,8.435527500751359,8.698281741275594
2010-02-05,7.7920846447682335,7.115828335971287
2010-02-05,8.18227414796578,8.634841771860266
2010-02-05,10.028564809449092,9.103046226500481
2010-02-05,6.736966958001855,8.465231036966742
2010-02-05,8.678599201849268,8.669600569272404
2010-02-05,9.110122167499272,9.098010446434529
2010-02-05,4.864375620447323,7.124277721732625
2010-02-05,9.370271455888146,8.389589970219788
2010-02-05,7.60935662218864,8.76530348870827
2010-02-05,2.1400661634962708,9.333741129415387
2010-02-05,8.936507291340028,9.106970132133938
2010-02-05,3.258096538021482,8.13605318689983
2010-02-05,8.344638186212839,8.66181215637556
2010-02-05,9.571999175827138,9.097387601362385
2010-02-05,9.314635520331745,8.539577041589894
2010-02-05,6.867578909334617,7.166233004908463
2010-02-05,8.44949662222344,8.636109002584561
2010-02-05,6.822687466592074,7.723704161007646
2010-02-05,7.902272917113654,8.705891797924693
2010-02-05,5.869296913133774,8.67892141340937
2010-02-05,10.15632271280666,8.483012411066312
2010-02-05,8.096208271650037,8.997729281338309
2010-02-05,9.942618838614004,9.1231195646794
2010-02-05,10.571484603360693,7.1972251109365
2010-02-05,11.061130565990435,9.109930771114477
2010-02-05,9.397303639344273,8.840861341393776
2010-02-05,6.826707900128815,9.1897252589971
2010-02-05,8.706515187854936,9.148236276814004
2010-02-05,7.830540873499284,8.231878494615273
2010-02-05,9.346972203269608,8.703835993415396
2010-02-05,9.73112979185122,8.83319531677654
2010-02-05,4.574710978503383,8.42217057484305
2010-02-05,7.042286171939743,8.36365621078835
2010-02-05,9.38234556426816,8.642585105320506
2010-02-05,10.329627129997936,9.116461769580638
2010-02-05,4.911772143292383,7.046834114416157
2010-02-05,8.61104776688786,8.638752093011874
2010-02-05,11.026272155861486,7.266229414863801
2010-02-05,3.4836986031738992,9.454032549499061
2010-02-05,8.192631343676824,7.781199345636907
2010-02-05,11.064051112044345,8.464375061052237
2010-02-05,3.737193314392487,8.143719211517066
2010-02-05,9.604542287805636,9.146324489311127
2010-02-05,6.861533314163782,8.608711421074588
2010-02-05,8.89767821228382,9.021544738501007
2010-02-05,6.615717065643983,9.053307959813282
2010-02-05,9.362429499692974,8.568464791834089
2010-02-05,7.066253636802816,9.254624878388398
2010-02-05,7.662698160083956,8.845852715157378
2010-02-05,10.759873915649331,8.687148015471678
2010-02-05,7.812580532747014,8.877274958325671
2010-02-05,9.210028323294056,9.419535438721482
2010-02-05,8.843527065221666,7.721747337815145
2010-02-05,9.643808379980722,9.01387871388377
2010-02-05,9.228150820122144,8.193612206375235
2010-02-05,10.62274706910936,8.582670731090388
2010-02-05,9.92938431789225,8.784726020365753
2010-02-05,7.924108516812818,8.503580541810976
2010-02-05,6.703188113240863,8.673249203789453
2010-02-05,9.109064834754626,9.402286883332721
2010-02-05,9.428040333805283,8.502177472609418
2010-02-05,6.318319254634235,7.068491191038703
2010-02-05,11.206896377304789,9.217235217020544
2010-02-05,10.59548281989874,8.589406201601918
2010-02-05,8.617266554684168,8.322553605633345
2010-02-05,2.6290069937617573,7.02473955704869
2010-02-05,9.662438398436397,8.663986132644283
2010-02-05,9.602758064879444,8.613334829559335
2010-02-05,9.7783380761554,9.484696647968008
2010-02-05,9.694555660496604,9.21847285131173
2010-02-05,5.761422254102616,8.65467088783467
2010-02-05,9.780894969526804,7.1566086617277165
2010-02-05,9.681151175369198,8.070891977653304
2010-02-05,9.22607197880404,9.065851129565374
2010-02-05,7.738488122494646,8.64442430263179
2010-02-05,9.595236719382903,9.341707295853013
2010-02-05,8.49299270771058,8.65592333955766
2010-02-05,10.945618903707713,9.132702095450952
2010-02-05,8.88942273292797,7.6834575317671465
2010-02-05,9.496252879671363,8.64865408340981
2010-02-05,8.715627570002958,9.253548012754777
2010-02-05,7.803847385163096,7.881177172191741
2010-02-05,7.671118582551729,7.020906544740058
2010-02-05,7.656989744372564,7.221811683383436
2010-02-05,6.162050847683516,9.362488721730045
2010-02-05,10.450991140175995,9.335657635569703
2010-02-05,10.22506331413268,8.842019702848773
2010-02-05,2.5649493574615367,9.30337717276683
2010-02-05,8.914455414331687,9.278162450940442
2010-02-05,9.259244815329788,8.789087562458406
2010-02-05,5.67853304040275,7.137382655327599
2010-02-05,11.001477647681986,8.596086274170545
2010-02-05,0.7701082216960736,8.678998722252373
2010-02-05,9.113017468000823,7.9846685045244215
2010-02-05,2.19722457733622,7.038155100128847
2010-02-05,0.4054651081081644,9.067540886204426
2010-02-05,10.368406087075169,9.197969334279833
2010-02-05,9.877401757417504,8.73841041303595
2010-02-05,9.733541107209556,9.15963921119365
2010-02-05,9.25123564381159,8.662069626489966
2010-02-05,8.325667001667314,7.723663843969462
2010-02-05,10.154068434059608,8.70112471346863
2010-02-05,11.546403276880897,9.11376378342311
2010-02-05,5.177561165412237,7.714081313197909
2010-02-05,9.912050783196616,9.147562123602285
2010-02-05,6.192362489474872,9.350989684804176
2010-02-05,8.534496619883692,8.688765630815482
2010-02-05,10.42760228366832,8.947900121326285
2010-02-05,10.461194662962123,9.266663414014573
2010-02-05,8.781076301852998,8.72987230578326
2010-02-05,5.94970461285975,8.689204679555559
2010-02-05,9.569172886684244,8.973100266041115
2010-02-05,10.791451852488398,9.25708088324302
2010-02-05,9.631770688538504,8.697095267051566
2010-02-05,10.95281750593848,8.29902004486226
2010-02-05,3.05870707271538,7.200730115686014
2010-02-05,9.175663002190063,8.716260328594672
2010-02-05,10.964360070913544,7.915674282969292
2010-02-05,1.0986122886681098,8.49403806038643
2010-02-05,9.97878053657156,8.604841727822617
2010-02-05,10.297105425137875,8.757637464091033
2010-02-05,6.735780014242327,9.155505631063818
2010-02-05,9.534342319600777,9.117370046216479
2010-02-05,4.306898911982042,7.060825166421466
2010-02-05,10.638768267172198,8.297639025627348
2010-02-05,7.410347097821024,8.599128890303035
2010-02-05,10.097191582494546,9.27169876807966
2010-02-05,9.077158632501586,8.482539023460589
2010-02-05,7.0630481633881725,8.752673945526539
2010-02-05,10.304412703952222,9.402735350970516
2010-02-05,7.628994166708266,8.381965296416922
2010-02-05,9.071176001019651,8.66756167483851
2010-02-05,9.487606132522489,9.042626306198429
2010-02-05,8.696677393390031,8.640730588678167
2010-02-05,11.115759721660073,8.533967681056538
2010-02-05,9.49253064204878,8.681033185886804
2010-02-05,8.650378774255447,8.734639390239323
2010-02-05,10.341062574962516,8.343099686411364
2010-02-05,6.675634048635577,8.713613790510067
2010-02-05,9.165911881861817,9.140368120068189
2010-02-05,9.258938136685645,9.109509483360398
2010-02-05,9.52750964216422,9.122211288043559
2010-02-05,9.876522747971627,8.608087994542956
2010-02-05,9.811728011745965,9.124841532594871
2010-02-05,9.662770487604757,8.474872998843352
2010-02-05,11.741982139263012,9.538358820288664
2010-02-05,3.318540147981146,6.998921460558449
2010-02-05,8.95584804236872,8.986515809121272
2010-02-05,9.430688018388375,9.132230074367811
2010-02-05,6.317164686747284,8.618257270902802
2010-02-05,7.590225664877967,7.717914325506541
2010-02-05,8.695767736923257,8.093890051505014
2010-02-05,4.418840607796598,8.41540187695469
2010-02-05,9.995338118407885,8.907939056794618
2010-02-05,7.583629130871626,8.195528712529551
2010-02-05,9.44444127168363,9.1941363219712
2010-02-05,8.982485740931853,8.714119259561585
2010-02-05,8.325633090388905,8.704232761884754
2010-02-05,9.765819042401832,8.426960344985616
2010-02-05,8.177060664096816,8.783338043995485
2010-02-05,9.13937054760501,8.954693772615457
2010-02-05,10.34437385707477,8.647318503384156
2010-02-05,9.789500490546752,8.74216611650158
2010-02-05,4.691347882229144,9.209569192403308
2010-02-05,8.37770121259764,8.642507796477503
2010-02-05,7.647786045440933,9.218260123561947
2010-02-05,11.423035767770292,8.689064521625994
2010-02-05,9.360576829793176,8.822921061617137
2010-02-05,7.114411660790886,7.700665770117752
2010-02-05,8.271850042366115,8.66590263879857
2010-02-05,1.085189268335969,8.840103196694457
2010-02-05,10.031049287156051,6.944417442088195
2010-02-05,4.84717474494322,7.146965186099152
2010-02-05,2.395164274287139,8.544340608004205
2010-02-05,7.342021620895929,9.229759160487788
2010-02-05,4.969813299576001,8.527092052615444
2010-02-05,8.884853969493468,9.158799570672954
2010-02-05,2.1424163408412245,9.149756112600869
2010-02-05,6.9473413100141,6.946333948242511
2010-02-05,9.941770325961432,8.71837326885742
2010-02-05,7.841602981296619,8.717915590926879
2010-02-05,9.994009468699533,8.549263049347672
2010-02-05,10.305695026979487,9.126480555904891
2010-02-05,7.348896363542771,9.36057221557573
2010-02-05,9.930858039832009,8.566511604736462
2010-02-05,8.064645909691988,8.52466210950837
2010-02-05,5.629525773494151,7.202984711771592
2010-02-05,10.846144422704285,8.543513530884752
2010-02-05,6.659537479764063,7.003288169382984
2010-02-05,6.971199451538672,8.509843497226655
2010-02-05,9.91863376731554,8.313827050776297
2010-02-05,7.074032138607236,9.162457917284058
2010-02-05,7.795020826215548,8.993023895701612
2010-02-05,10.373014193040818,9.172040448055611
2010-02-05,8.09278376755713,8.671815966237205
2010-02-05,10.06767950674726,9.153990513928363
2010-02-05,11.219281924895302,8.606794914920272
2010-02-05,11.405439135815604,9.112719650596858
2010-02-05,10.605925935880965,9.371622784863774
2010-02-05,8.845869403570441,8.58028083733035
2010-02-05,10.321033723175928,9.091983445127312
2010-02-05,6.715334900310768,7.739036210242119
2010-02-05,9.71290436223669,8.619649020980773
2010-02-05,8.960160870850313,8.990063256721072
2010-02-05,10.347407054608988,9.154966558364322
2010-02-05,7.592366128519796,8.303347193275869
2010-02-05,9.865405031396495,9.191919247995685
2010-02-05,8.135859562883,8.359823198479717
2010-02-05,8.17689484456149,8.76417298245238
2010-02-05,8.044305406990638,9.192320637014546
2010-02-05,9.107652947092362,8.830722168069173
2010-02-05,8.334838834084351,8.768005994761012
2010-02-05,3.256942025674657,8.264522934084681
2010-02-05,8.989342018079789,7.241314834857775
2010-02-05,8.287337161742453,8.681099606198245
2010-02-05,5.9868288187034535,7.030368920171469
2010-02-05,7.26396011243625,9.137543337278032
2010-02-05,3.044998514856909,7.001912626717456
2010-02-05,9.88829929265258,8.563281768720799
2010-02-05,7.847957830902605,9.132507557212108
2010-02-05,6.51388271690978,8.796753587075642
2010-02-05,11.918650805881564,9.221869608067635
2010-02-05,9.916454122043772,7.0919884159700075
2010-02-05,11.165897977168433,9.536442314134348
2010-02-05,4.355297574931857,7.112908922519068
2010-02-05,11.418002400227198,9.264032743462423
2010-02-05,8.369187260557384,9.316792715846987
2010-02-05,2.3978952727983707,7.195318687154355
2010-02-05,8.3949961784794,8.951733133634889
2010-02-05,8.945140992365115,8.166781120214921
2010-02-05,8.407052379437271,7.164274686344953
2010-02-05,5.361151310719404,9.040936549559348
2010-02-05,9.758816630813843,8.558845580119225
2010-02-05,6.027314200001679,8.54003420808985
2010-02-05,8.824088011336944,7.885010184500345
2010-02-05,10.906687822881214,8.846779181196126
2010-02-05,9.601450944945892,8.579963828759958
2010-02-05,10.535097038305354,8.11880463151104
2010-02-05,7.450376037484521,8.759609938213487
2010-02-05,7.920838727523195,7.700706087155936
2010-02-05,7.856451243604968,7.706415288580672
2010-02-05,8.876307158518275,8.518495473892472
2010-02-05,10.317714496738398,9.26857992016889
2010-02-05,7.443529092431989,9.232466445057383
2010-02-05,7.000170362946913,8.706014186204271
2010-02-05,9.773818406113028,7.664252153185885
2010-02-05,8.821946222375516,7.122050606093126
2010-02-05,8.510595474267902,8.671450655115251
2010-02-05,8.637462023807181,9.26233976511105
2010-02-05,10.386456764171887,8.562715273371168
2010-02-05,4.66814498514948,7.946338381438238
2010-02-05,10.688950661874356,9.216833828001711
2010-02-05,8.756778434286602,8.289437514090707
2010-02-05,8.981870159156248,9.289961629686672
2010-02-05,8.740627900339957,8.641151867768258
2010-02-05,3.218875824868201,9.296788013783214
2010-02-05,11.666189065744897,8.585573189293314
2010-02-05,9.753254023977844,9.266385505169467
2010-02-05,7.698763927495823,8.318679242510342
2010-02-05,7.366969663084492,9.100348240342925
2010-02-05,5.2665686682334565,8.791004068612722
2010-02-05,7.731777201392879,9.024560367498651
2010-02-05,8.597314049882074,8.538591089541285
2010-02-05,11.256107103513912,8.852528699659047
2010-02-05,6.025865973825314,8.337844304053448
2010-02-05,9.067971183687366,9.034142898270204
2010-02-05,3.888549649242504,7.040242749803639
2010-02-05,8.84868303651315,8.182113169449394
2010-02-05,9.436130019288417,9.101129720346165
2010-02-05,9.960454197989694,8.596511648774083
2010-02-05,10.836776591115669,9.118469169059807
2010-02-05,9.614698868015006,7.821445974877406
2010-02-05,7.0762314289540384,9.151395135910917
2010-02-05,6.645896886539815,8.214693774072657
2010-02-05,10.151128575450723,9.142491477002494
2010-02-05,10.515239736491871,8.703041219622946
2010-02-05,8.460798485876852,8.216610280226945
2010-02-05,8.886807262629747,8.788357530528117
2010-02-05,8.870029376740112,7.193064091068777
2010-02-05,10.065607252352338,9.138451613913873
2010-02-05,9.70284519000593,8.84486267504181
2010-02-05,9.41338080285067,8.710707244240183
2010-02-05,8.015938288506861,8.366633247182449
2010-02-05,8.932129307599967,7.281120616900779
2010-02-05,8.956549451146003,8.396236815411612
2010-02-05,8.931415840078056,8.675752455532063
2010-02-05,5.774613655416792,7.773493003981486
2010-02-05,10.688234629211829,8.493978629281372
2010-02-05,8.835239566849436,7.039743598724044
2010-02-05,10.142016144827217,9.124218687522728
2010-02-05,7.533693709848633,8.579823670830365
2010-02-05,10.193433310916532,9.205334791075842
2010-02-05,8.098922439927124,8.743091414754986
2010-02-05,9.519660151640458,8.6234200437774
2010-02-05,4.893052238442539,7.01042049748429
2010-02-05,9.005008496741207,8.554909090824367
2010-02-05,5.5053315359323625,8.536674583386969
2010-02-05,10.260851459085606,9.249414432624945
2010-02-05,10.595510100934328,8.58892293299985
2010-02-05,5.750666060555052,7.693040062538699
2010-02-05,8.142982534502666,8.65216763609206
2010-02-05,10.266920211597238,8.289973001010111
2010-02-05,8.491294702048629,8.883024476788592
2010-02-05,9.253606736588214,8.62142622878008
2010-02-05,2.8970163006148333,9.035187031096427
2010-02-05,6.935526075927494,7.016953377091312
2010-02-05,8.216782452107733,7.691083239346199
2010-02-05,7.395457608133906,8.631986454149683
2010-02-05,2.079441541679836,8.27602197101055
2010-02-05,7.175053505262768,8.538117701935533
2010-02-05,7.372796616398057,8.69465023111323
2010-02-05,9.597517944456916,9.234483772409334
2010-02-05,2.888147062874053,8.622126964154745
2010-02-05,8.727812237531577,8.83243717207722
2010-02-05,10.719514978102715,8.965148676715074
2010-02-05,9.373543667242275,7.842487225536615
2010-02-05,9.183181896643678,8.582446830263905
2010-02-05,11.033822804812685,8.957768216806642
2010-02-05,6.6468060129320286,8.753926840062007
2010-02-05,7.361959756318899,8.593342690896776
2010-02-05,9.122820865910835,9.203819673940387
2010-02-05,9.429926402811711,8.251601527109528
2010-02-05,7.276888297842898,8.693001010920852
2010-02-05,7.593892950231209,6.980831059020062
2010-02-05,8.827224645430775,9.129877312660795
2010-02-05,8.613401149914823,8.577907164676077
2010-02-05,7.894385175683533,7.045821124746084
2010-02-05,8.389832435478743,7.6527934332982
2010-02-05,9.76830451097584,8.572261123199382
2010-02-05,9.983016589842087,9.264746907860257
2010-02-05,8.449952355646538,9.065624380050139
2010-02-05,9.751544849998648,9.029210763118243
2010-02-05,8.163097774777292,8.68091522840669
2010-02-05,8.535926619872019,8.597778879498378
2010-02-05,11.799217096206496,9.26446899901515
2010-02-05,7.938916364324866,8.091973545350726
2010-02-05,9.52693492134143,8.686782704349724
2010-02-05,6.630221537582171,8.33596914871353
2010-02-05,9.189564030774449,7.856262592185715
2010-02-05,8.196632492198512,8.224276304844182
2010-02-05,7.875119281040293,8.686587438026606
2010-02-05,11.87062655224376,9.335957777390092
2010-02-05,10.515660278981606,9.160764938932658
2010-02-05,8.888249032776336,8.663851050809456
2010-02-05,8.613025053302618,7.660459457915437
2010-02-05,9.136032687573604,7.64704391483528
2010-02-05,7.012412547419593,8.017249109147684
2010-02-05,10.772329380349229,9.161555717347937
2010-02-05,7.794192805282339,7.671958494841306
2010-02-05,7.746948960471325,8.994940401855928
2010-02-05,11.6287547711172,9.278563413958437
2010-02-05,11.081302965757253,9.260635986706518
2010-02-05,7.776115477098742,8.651441051819035
2010-02-05,9.84193018334608,9.331285124560765
2010-02-05,5.092276723133489,8.654006833403344
2010-02-05,10.499427279605742,8.54355021182809
2010-02-05,10.086770730157868,7.166571094839725
2010-02-05,9.0569945348428,7.0416601048783605
2010-02-05,9.444634325848584,8.32915910001077
2010-02-05,6.263912416106336,8.224212469998037
2010-02-05,9.355665939083412,8.943194735689588
2010-02-05,5.786897381366708,7.049654137054716
2010-02-05,8.644444153358592,7.7907818764084595
2010-02-05,3.57906458810673,9.037975910578808
2010-02-05,8.38142615875266,8.639942014893165
2010-02-05,9.389026160701558,7.643210902526647
2010-02-05,6.759835148905514,6.975081540557142
2010-02-05,10.180428520305515,9.245982809335203
2010-02-05,6.335408798567896,8.785450984258233
2010-02-05,8.716185023830706,9.197178555864554
2010-02-05,9.347423948119944,7.664292470224069
2010-02-05,7.613389175010931,9.261214037372014
2010-02-05,8.155362120328135,9.199046199913425
2010-02-05,9.994821656398331,8.627839801674327
2010-02-05,9.689246753853606,8.642082421873965
2010-02-05,9.504180196497858,9.203718852742753
2010-02-05,7.29401038415761,7.185295309185335
2010-02-05,10.737641986705746,8.259267551726765
2010-02-05,10.13565308312642,9.30258639435155
2010-02-05,8.346523487362731,8.516996084891133
2010-02-05,6.846028800344372,7.051570643209004
2010-02-05,8.457717034861036,7.6661686593401726
2010-02-05,7.581209826196346,8.991979762875388
2010-02-05,8.677950570294351,8.650837875526037
2010-02-05,9.444308327475689,8.49016499873079
2010-02-05,5.28279755489,7.0210776882605614
2010-02-05,8.03019476522664,8.241524860232971
2010-02-05,8.374903557117815,9.218211261456531
2010-02-05,9.157927503731225,9.121008520286239
2010-02-05,6.361302477572996,9.316492574026626
2010-02-05,8.468737971146835,9.413785920258562
2010-02-05,9.7323035423678,9.400818844816229
2010-02-05,10.002171579965031,9.126044300352191
2010-02-05,4.785656726836316,7.067915682113579
2010-02-05,6.037870919922137,8.72894583974454
2010-02-05,10.56096921274894,9.176096988167131
2010-02-05,8.845137741888106,9.068640009047755
2010-02-05,10.374035408663543,8.454792530280685
2010-02-05,11.180629913841964,8.65115151569276
2010-02-05,8.925635197496852,8.418378913348818
2010-02-05,10.378293382735318,8.767158005350609
2010-02-05,9.4451547534335,9.310743055563677
2010-02-05,7.633326086291216,9.25084072818521
2010-02-05,7.188110576047457,8.583796841068562
2010-02-05,7.391267258252665,8.655274064127639
2010-02-05,10.779557567419792,8.68962567654276
2010-02-05,4.51085950651685,8.19929788999201
2010-02-05,8.059728223572533,7.692999745500515
2010-02-05,9.350316204518688,8.67516570994377
2010-02-05,9.613583680380984,8.556929073964909
2010-02-05,9.936473485160592,8.47866596180495
2010-02-05,9.238130620957682,7.704498782426356
2010-02-05,6.075346031088684,9.009228318264178
2010-02-05,7.764113399545346,7.683417214728962
2010-02-05,2.4849066497880004,8.659107076436243
2010-02-05,5.185484558273693,7.15090095567399
2010-02-05,10.44569962776323,9.291978957038623
2010-02-05,9.689796064396004,8.58117959953961
2010-02-05,7.386161011492017,9.04476956186798
2010-02-05,10.04664329466985,7.279204110746463
2010-02-05,5.918248484776723,8.721481317273543
2010-02-05,10.284114737496854,8.583096105693897
2010-02-05,9.61800173322051,8.70641655400101
2010-02-05,9.238084908072524,8.685371667246955
2010-02-05,10.75284543248242,9.358207241783617
2010-02-05,10.468546783729453,8.122637643819672
2010-02-05,8.539645247051974,7.05315914180423
2010-02-05,9.956185310203244,8.588845624156846
2010-02-05,7.905190880157266,8.461457455763195
2010-02-05,10.177201016660511,8.663589364174896
2010-02-05,8.481866486761271,8.603528397961298
2010-02-05,10.112150768000337,8.520411980046788
2010-02-05,10.742010670081434,8.687512736280013
2010-02-05,10.900404637114534,8.719564811119227
2010-02-05,9.719209483018782,7.091817272449504
2010-02-05,9.432019651767911,9.133710324969428
2010-02-05,7.882314918980268,8.606758233976933
2010-02-05,1.085189268335969,8.341183180257048
2010-02-05,12.024989941041714,9.532609301825744
2010-02-05,9.462063605573697,8.648519001574982
2010-02-05,8.727556218656078,9.455949055653377
2010-02-05,8.361007108226909,8.564631779525484
2010-02-05,11.165195537673291,9.099213214191849
2010-02-05,10.223449963206948,9.21246174299361
2010-02-05,9.09844857385217,9.075012372582819
2010-02-05,6.771018755408666,7.055574799038112
2010-02-05,10.025912685854534,8.720289775011707
2010-02-05,10.17824204778193,8.242018996337976
2010-02-05,9.40442003056093,8.560762086273513
2010-02-05,9.489846109113818,8.613837513005876
2010-02-05,9.4562507803643,7.844763555259874
2010-02-05,7.738052297689316,8.633002574548954
2010-02-05,8.647294708737567,8.659756351866264
2010-02-05,10.123379422861293,8.650435507729298
2010-02-05,7.917539996924245,9.354822697112809
2010-02-05,10.368709769024834,7.161824483674707
2010-02-05,10.470675456645214,8.681538654938322
2010-02-05,8.581303495882135,8.015332602993368
2010-02-05,10.36424008453289,7.167574002137627
2010-02-05,5.571241068024272,8.20504740845496
2010-02-05,9.339786682001096,8.750953873480654
2010-02-05,6.669383870137086,9.034960281581192
2010-02-05,1.7850704810772584,8.605195417336375
2010-02-05,5.950642552587727,8.528535171164009
2010-02-05,9.959153074789988,8.82761411965302
2010-02-05,10.073962970067232,9.182738106242994
2010-02-05,6.852242569051878,8.11305511304812
2010-02-05,10.667117194592752,9.298704519937502
2010-02-05,8.119574221702216,8.869580820939376
2010-02-05,9.870649745228569,8.624320429532446
2010-02-05,5.68235452724258,8.821004555462821
2010-02-05,9.74074389190585,9.10375996489745
2010-02-05,9.242688484356252,9.044542812352717
2010-02-05,10.081932438074142,8.476749455650634
2010-02-05,9.630228302669828,8.533827523126945
2010-02-05,6.031478215020292,8.566408127750208
2010-02-05,9.953207284523492,9.165282700074215
2010-02-05,9.710493041859865,8.185946181757998
2010-02-05,11.116739868707056,9.334041271235776
2010-02-05,7.889039428512751,8.59142618474246
2010-02-05,9.066988342944947,7.248540012277516
2010-02-05,7.714342745764329,8.694448728966961
2010-02-05,11.109183321705304,8.65791715455498
2010-02-05,9.119337402807831,8.288056494855795
2010-02-05,9.25286811088696,9.114545263426322
2010-02-05,7.364920598675818,8.846582747087666
2010-02-05,7.47251779973709,8.21277726791834
2010-02-05,9.390123710217132,9.045641935196045
2010-02-05,3.630720539940404,7.132063901690003
2010-02-05,9.385100076562848,8.692532222812645
2010-02-05,10.363244172549017,8.551216236445327
2010-02-05,8.401690304244394,8.373238741559902
2010-02-05,6.4138687092730695,7.072324203347307
2010-02-05,9.51640273715632,9.270218517478071
2010-02-05,9.4909948083384,8.332992112319403
2010-02-05,8.066364541556544,9.20563535889707
2010-02-05,9.209906277770925,7.869678135265872
2010-02-05,7.458186157340487,8.423067901571926
2010-02-05,7.853410619486196,9.134146580522128
2010-02-05,11.337590167337664,8.719429729284428
2010-02-05,5.327876168789581,8.572574763366106
2010-02-05,10.120217782397972,9.261310139918237
2010-02-05,9.848741990133409,9.297728475501543
2010-02-05,9.494706201768617,8.09005703919641
2010-02-05,6.698009081004007,6.973165034402825
2010-02-05,9.095296456502597,8.704957725777234
2010-02-05,7.843389709331336,9.017711726192402
2010-02-05,9.97927614736636,8.661934544655168
2010-02-05,11.480403822850244,9.230549938903067
2010-02-05,8.477224998969902,8.34640765539956
2010-02-05,9.7290174919186,7.273895439481038
2010-02-05,9.804301270343412,8.94702774799822
2010-02-05,8.78138347999416,7.104802050704336
2010-02-05,9.980103163647804,9.30445403840045
2010-02-05,8.259841144772238,8.594169768016258
2010-02-05,7.314885666409363,8.607361410269903
2010-02-05,9.35254454706307,8.49591451719374
2010-02-05,5.193845344951326,9.016021969553321
2010-02-05,9.482096547891084,8.526161498509708
2010-02-05,4.31748811353631,8.858278218121967
2010-02-05,10.90055167891332,9.111847277268794
2010-02-05,2.833213344056216,8.494511447992181
2010-02-05,10.01729737207949,7.017244675951929
2010-02-05,7.628181967134887,7.689207050230067
2010-02-05,9.629142807856097,8.424128431811738
2010-02-05,3.7300213974451113,8.627876482617665
2010-02-05,5.924255797414532,8.351301197947976
2010-02-05,9.28536899163248,9.127154709116581
2010-02-05,9.832367420033002,8.772969513325506
2010-02-12,6.1393024863070265,7.206065051835282
2010-02-12,9.987909120530258,8.68775629972842
2010-02-12,8.594274595678804,8.568779441261057
2010-02-12,10.523435348052043,9.359810970741762
2010-02-12,9.241695617898522,8.627713487255733
2010-02-12,8.727799276125783,9.195631374784597
2010-02-12,8.84126456851859,9.268217205424008
2010-02-12,9.369878513335808,8.759846710845778
2010-02-12,9.904326200772369,9.424585655098298
2010-02-12,8.241929688337926,7.334754080787036
2010-02-12,10.53669495484574,7.164332843432078
2010-02-12,5.644032470250427,8.803009510802951
2010-02-12,10.76988611325414,9.395627890815973
2010-02-12,10.577507977347254,8.337697642948257
