Date,Actual,XGBoost_Prediction
2010-02-05,7.924108516812818,6.4101367
2010-02-05,6.703188113240863,7.581384
2010-02-05,9.109064834754626,9.192461
2010-02-05,9.428040333805283,9.068154
2010-02-05,6.318319254634235,6.5178647
2010-02-05,11.206896377304789,10.979414
2010-02-05,10.59548281989874,10.1457405
2010-02-05,8.617266554684168,8.463558
2010-02-05,2.6290069937617573,6.167552
2010-02-05,9.662438398436397,9.570141
2010-02-05,9.602758064879444,9.611004
2010-02-05,9.7783380761554,9.314855
2010-02-05,9.694555660496604,8.940476
2010-02-05,5.761422254102616,6.0393653
2010-02-05,9.780894969526804,10.172281
2010-02-05,9.681151175369198,9.6626625
2010-02-05,9.22607197880404,8.916546
2010-02-05,7.738488122494646,7.7274485
2010-02-05,9.595236719382903,9.630571
2010-02-05,8.49299270771058,8.294952
2010-02-05,10.945618903707713,10.219152
2010-02-05,8.88942273292797,7.6083374
2010-02-05,9.496252879671363,9.434744
2010-02-05,8.715627570002958,7.5926795
2010-02-05,7.803847385163096,7.7535777
2010-02-05,7.671118582551729,7.847213
2010-02-05,7.656989744372564,8.807393
2010-02-05,6.162050847683516,6.473713
2010-02-05,10.450991140175995,9.765862
2010-02-05,10.22506331413268,9.76441
2010-02-05,2.5649493574615367,7.940865
2010-02-05,8.914455414331687,9.892148
2010-02-05,9.259244815329788,8.699627
2010-02-05,5.67853304040275,4.8915024
2010-02-05,11.001477647681986,9.813927
2010-02-05,0.7701082216960736,5.6438894
2010-02-05,9.113017468000823,8.612482
2010-02-05,2.19722457733622,5.6876845
2010-02-05,0.4054651081081644,5.4452515
2010-02-05,10.368406087075169,10.135306
2010-02-05,9.877401757417504,9.732364
2010-02-05,9.733541107209556,9.845013
2010-02-05,9.25123564381159,9.749034
2010-02-05,8.325667001667314,7.468436
2010-02-05,10.154068434059608,10.195467
2010-02-05,11.546403276880897,11.579914
2010-02-05,5.177561165412237,6.1087255
2010-02-05,9.912050783196616,9.285952
2010-02-05,6.192362489474872,5.3809934
2010-02-05,8.534496619883692,8.943926
2010-02-05,10.42760228366832,10.144156
2010-02-05,10.461194662962123,10.380808
2010-02-05,8.781076301852998,8.568565
2010-02-05,5.94970461285975,7.5022807
2010-02-05,9.569172886684244,9.713333
2010-02-05,10.791451852488398,10.465948
2010-02-05,9.631770688538504,10.079955
2010-02-05,10.95281750593848,9.621742
2010-02-05,3.05870707271538,4.758011
2010-02-05,9.175663002190063,9.439312
2010-02-05,10.964360070913544,10.440626
2010-02-05,1.0986122886681098,7.6977706
2010-02-05,9.97878053657156,9.440904
2010-02-05,10.297105425137875,9.643425
2010-02-05,6.735780014242327,7.8450804
2010-02-05,9.534342319600777,8.836424
2010-02-05,4.306898911982042,4.981029
2010-02-05,10.638768267172198,10.169363
2010-02-05,7.410347097821024,7.9514494
2010-02-05,10.097191582494546,9.55154
2010-02-05,9.077158632501586,8.472223
2010-02-05,7.0630481633881725,7.624475
2010-02-05,10.304412703952222,10.172663
2010-02-05,7.628994166708266,6.743901
2010-02-05,9.071176001019651,8.565659
2010-02-05,9.487606132522489,8.578991
2010-02-05,8.696677393390031,7.004
2010-02-05,11.115759721660073,10.803457
2010-02-05,9.49253064204878,9.5233345
2010-02-05,8.650378774255447,8.820863
2010-02-05,10.341062574962516,10.109813
2010-02-05,6.675634048635577,6.740639
2010-02-05,9.165911881861817,8.414126
2010-02-05,9.258938136685645,9.103075
2010-02-05,9.52750964216422,8.906965
2010-02-05,9.876522747971627,9.60417
2010-02-05,9.811728011745965,8.944511
2010-02-05,9.662770487604757,9.168661
2010-02-05,11.741982139263012,11.519803
2010-02-05,3.318540147981146,4.8969803
2010-02-05,8.95584804236872,9.571568
2010-02-05,9.430688018388375,9.095809
2010-02-05,6.317164686747284,7.4937696
2010-02-05,7.590225664877967,6.9670587
2010-02-05,8.695767736923257,8.116529
2010-02-05,4.418840607796598,5.03194
2010-02-05,9.995338118407885,9.117372
2010-02-05,7.583629130871626,6.4360604
2010-02-05,9.44444127168363,9.039096
2010-02-05,8.982485740931853,8.648313
2010-02-05,8.325633090388905,8.51649
2010-02-05,9.765819042401832,10.063609
2010-02-05,8.177060664096816,7.215942
2010-02-05,9.13937054760501,9.645412
2010-02-05,10.34437385707477,10.207985
2010-02-05,9.789500490546752,9.247472
2010-02-05,4.691347882229144,7.950272
2010-02-05,8.37770121259764,7.97697
2010-02-05,7.647786045440933,8.145596
2010-02-05,11.423035767770292,10.887163
2010-02-05,9.360576829793176,9.293293
2010-02-05,7.114411660790886,7.461369
2010-02-05,8.271850042366115,8.5169525
2010-02-05,1.085189268335969,5.4097815
2010-02-05,10.031049287156051,9.536065
2010-02-05,4.84717474494322,4.323572
2010-02-05,2.395164274287139,5.0327916
2010-02-05,7.342021620895929,7.591904
2010-02-05,4.969813299576001,7.459318
2010-02-05,8.884853969493468,8.852112
2010-02-05,2.1424163408412245,4.886966
2010-02-05,6.9473413100141,7.0216656
2010-02-05,9.941770325961432,9.635561
2010-02-05,7.841602981296619,7.3981376
2010-02-05,9.994009468699533,9.944834
2010-02-05,10.305695026979487,9.858059
2010-02-05,7.348896363542771,6.6973453
2010-02-05,9.930858039832009,9.677489
2010-02-05,8.064645909691988,7.9560857
2010-02-05,5.629525773494151,4.456651
2010-02-05,10.846144422704285,10.643732
2010-02-05,6.659537479764063,6.6726203
2010-02-05,6.971199451538672,6.831924
2010-02-05,9.91863376731554,9.860326
2010-02-05,7.074032138607236,7.719412
2010-02-05,7.795020826215548,8.243061
2010-02-05,10.373014193040818,9.713437
2010-02-05,8.09278376755713,8.192018
2010-02-05,10.06767950674726,10.383237
2010-02-05,11.219281924895302,10.932338
2010-02-05,11.405439135815604,11.182631
2010-02-05,10.605925935880965,10.712811
2010-02-05,8.845869403570441,8.773343
2010-02-05,10.321033723175928,10.099165
2010-02-05,6.715334900310768,5.9359913
2010-02-05,9.71290436223669,9.928398
2010-02-05,8.960160870850313,8.7726755
2010-02-05,10.347407054608988,10.40124
2010-02-05,7.592366128519796,7.800588
2010-02-05,9.865405031396495,9.288523
2010-02-05,8.135859562883,8.72427
2010-02-05,8.17689484456149,8.191978
2010-02-05,8.044305406990638,7.6077275
2010-02-05,9.107652947092362,9.101506
2010-02-05,8.334838834084351,8.163401
2010-02-05,3.256942025674657,4.782385
2010-02-05,8.989342018079789,8.533119
2010-02-05,8.287337161742453,6.7675753
2010-02-05,5.9868288187034535,6.058872
2010-02-05,7.26396011243625,7.3113294
2010-02-05,3.044998514856909,4.1113234
2010-02-05,9.88829929265258,9.770776
2010-02-05,7.847957830902605,7.9878917
2010-02-05,6.51388271690978,6.1973825
2010-02-05,11.918650805881564,10.64703
2010-02-05,9.916454122043772,8.716324
2010-02-05,11.165897977168433,10.779668
2010-02-05,4.355297574931857,5.172333
2010-02-05,11.418002400227198,10.786756
2010-02-05,8.369187260557384,8.409229
2010-02-05,2.3978952727983707,4.4218946
2010-02-05,8.3949961784794,8.213572
2010-02-05,8.945140992365115,8.863197
2010-02-05,8.407052379437271,8.596873
2010-02-05,5.361151310719404,5.1778097
2010-02-05,9.758816630813843,9.937692
2010-02-05,6.027314200001679,6.0564437
2010-02-05,8.824088011336944,8.228551
2010-02-05,10.906687822881214,10.038065
2010-02-05,9.601450944945892,9.353626
2010-02-05,10.535097038305354,10.650164
2010-02-05,7.450376037484521,7.042331
2010-02-05,7.920838727523195,7.156408
2010-02-05,7.856451243604968,7.549164
2010-02-05,8.876307158518275,9.039939
2010-02-05,10.317714496738398,10.178873
2010-02-05,7.443529092431989,7.7271485
2010-02-05,7.000170362946913,7.671743
2010-02-05,9.773818406113028,9.584061
2010-02-05,8.821946222375516,7.6998158
2010-02-05,8.510595474267902,8.529192
2010-02-05,8.637462023807181,8.035258
2010-02-05,10.386456764171887,9.719018
2010-02-05,4.66814498514948,4.5749946
2010-02-05,10.688950661874356,10.052703
2010-02-05,8.756778434286602,8.523303
2010-02-05,8.981870159156248,8.978849
2010-02-05,8.740627900339957,8.777586
2010-02-05,3.218875824868201,7.803823
2010-02-05,11.666189065744897,10.219769
2010-02-05,9.753254023977844,9.730107
2010-02-05,7.698763927495823,8.013633
2010-02-05,7.366969663084492,7.5841317
2010-02-05,5.2665686682334565,7.6970687
2010-02-05,7.731777201392879,8.024293
2010-02-05,8.597314049882074,7.798332
2010-02-05,11.256107103513912,10.449288
2010-02-05,6.025865973825314,5.3293314
2010-02-05,9.067971183687366,7.9197536
2010-02-05,3.888549649242504,4.3325224
2010-02-05,8.84868303651315,9.05643
2010-02-05,9.436130019288417,10.151383
2010-02-05,9.960454197989694,9.784658
2010-02-05,10.836776591115669,10.61636
2010-02-05,9.614698868015006,9.311612
2010-02-05,7.0762314289540384,7.994128
2010-02-05,6.645896886539815,6.5475926
2010-02-05,10.151128575450723,10.260294
2010-02-05,10.515239736491871,10.034432
2010-02-05,8.460798485876852,7.7238145
2010-02-05,8.886807262629747,8.551058
2010-02-05,8.870029376740112,8.68924
2010-02-05,10.065607252352338,10.098255
2010-02-05,9.70284519000593,9.334078
2010-02-05,9.41338080285067,9.336264
2010-02-05,8.015938288506861,8.013633
2010-02-05,8.932129307599967,9.193208
2010-02-05,8.956549451146003,7.953375
2010-02-05,8.931415840078056,8.725966
2010-02-05,5.774613655416792,5.3675246
2010-02-05,10.688234629211829,10.100059
2010-02-05,8.835239566849436,8.752329
2010-02-05,10.142016144827217,9.640314
2010-02-05,7.533693709848633,7.733819
2010-02-05,10.193433310916532,10.061013
2010-02-05,8.098922439927124,8.020521
2010-02-05,9.519660151640458,9.282672
2010-02-05,4.893052238442539,5.3078613
2010-02-05,9.005008496741207,8.869921
2010-02-05,5.5053315359323625,7.0803056
2010-02-05,10.260851459085606,10.065329
2010-02-05,10.595510100934328,10.148522
2010-02-05,5.750666060555052,6.259018
2010-02-05,8.142982534502666,7.9334607
2010-02-05,10.266920211597238,9.822563
2010-02-05,8.491294702048629,8.497794
2010-02-05,9.253606736588214,8.98307
2010-02-05,2.8970163006148333,4.6794486
2010-02-05,6.935526075927494,6.825477
2010-02-05,8.216782452107733,8.753183
2010-02-05,7.395457608133906,7.6501107
2010-02-05,2.079441541679836,5.575313
2010-02-05,7.175053505262768,6.280076
2010-02-05,7.372796616398057,7.2914677
2010-02-05,9.597517944456916,8.35642
2010-02-05,2.888147062874053,7.799577
2010-02-05,8.727812237531577,8.854425
2010-02-05,10.719514978102715,10.144734
2010-02-05,9.373543667242275,9.5358515
2010-02-05,9.183181896643678,9.439063
2010-02-05,11.033822804812685,10.299704
2010-02-05,6.6468060129320286,7.339926
2010-02-05,7.361959756318899,7.02733
2010-02-05,9.122820865910835,8.888195
2010-02-05,9.429926402811711,9.565854
2010-02-05,7.276888297842898,6.7256055
2010-02-05,7.593892950231209,6.0460014
2010-02-05,8.827224645430775,9.146032
2010-02-05,8.613401149914823,8.899738
2010-02-05,7.894385175683533,6.6548424
2010-02-05,8.389832435478743,8.808382
2010-02-05,9.76830451097584,9.508052
2010-02-05,9.983016589842087,10.380808
2010-02-05,8.449952355646538,8.182213
2010-02-05,9.751544849998648,8.949163
2010-02-05,8.163097774777292,7.2262697
2010-02-05,8.535926619872019,8.97118
2010-02-05,11.799217096206496,11.481266
2010-02-05,7.938916364324866,8.055043
2010-02-05,9.52693492134143,9.416165
2010-02-05,6.630221537582171,6.8241143
2010-02-05,9.189564030774449,9.411318
2010-02-05,8.196632492198512,7.9558544
2010-02-05,7.875119281040293,7.762684
2010-02-05,11.87062655224376,11.739786
2010-02-05,10.515660278981606,10.202345
2010-02-05,8.888249032776336,9.512134
2010-02-05,8.613025053302618,8.274433
2010-02-05,9.136032687573604,9.005488
2010-02-05,7.012412547419593,8.654078
2010-02-05,10.772329380349229,10.550834
2010-02-05,7.794192805282339,7.9951434
2010-02-05,7.746948960471325,8.163205
2010-02-05,11.6287547711172,10.646337
2010-02-05,11.081302965757253,10.824796
2010-02-05,7.776115477098742,7.008758
2010-02-05,9.84193018334608,9.752566
2010-02-05,5.092276723133489,7.421152
2010-02-05,10.499427279605742,10.359661
2010-02-05,10.086770730157868,9.410515
2010-02-05,9.0569945348428,9.019518
2010-02-05,9.444634325848584,9.763434
2010-02-05,6.263912416106336,6.774604
2010-02-05,9.355665939083412,9.353195
2010-02-05,5.786897381366708,6.414547
2010-02-05,8.644444153358592,8.665533
2010-02-05,3.57906458810673,4.6784554
2010-02-05,8.38142615875266,8.051792
2010-02-05,9.389026160701558,9.381916
2010-02-05,6.759835148905514,4.8176417
2010-02-05,10.180428520305515,9.094745
2010-02-05,6.335408798567896,6.514469
2010-02-05,8.716185023830706,9.055586
2010-02-05,9.347423948119944,9.575807
2010-02-05,7.613389175010931,8.325134
2010-02-05,8.155362120328135,7.601617
2010-02-05,9.994821656398331,9.59178
2010-02-05,9.689246753853606,9.39999
2010-02-05,9.504180196497858,9.326934
2010-02-05,7.29401038415761,7.0166435
2010-02-05,10.737641986705746,10.209933
2010-02-05,10.13565308312642,10.095029
2010-02-05,8.346523487362731,8.402824
2010-02-05,6.846028800344372,5.7245274
2010-02-05,8.457717034861036,8.297779
2010-02-05,7.581209826196346,7.2461443
2010-02-05,8.677950570294351,7.762684
2010-02-05,9.444308327475689,9.223412
2010-02-05,5.28279755489,5.7789106
2010-02-05,8.03019476522664,7.519037
2010-02-05,8.374903557117815,8.237044
2010-02-05,9.157927503731225,8.562652
2010-02-05,6.361302477572996,8.029599
2010-02-05,8.468737971146835,8.619852
2010-02-05,9.7323035423678,10.050569
2010-02-05,10.002171579965031,9.61442
2010-02-05,4.785656726836316,5.780609
2010-02-05,6.037870919922137,7.450866
2010-02-05,10.56096921274894,10.3772
2010-02-05,8.845137741888106,8.898056
2010-02-05,10.374035408663543,9.617938
2010-02-05,11.180629913841964,10.919212
2010-02-05,8.925635197496852,8.523625
2010-02-05,10.378293382735318,10.164485
2010-02-05,9.4451547534335,9.010597
2010-02-05,7.633326086291216,7.531549
2010-02-05,7.188110576047457,7.2513304
2010-02-05,7.391267258252665,6.8147216
2010-02-05,10.779557567419792,10.577412
2010-02-05,4.51085950651685,5.8431673
2010-02-05,8.059728223572533,8.028084
2010-02-05,9.350316204518688,7.5900636
2010-02-05,9.613583680380984,9.937692
2010-02-05,9.936473485160592,9.400432
2010-02-05,9.238130620957682,7.915591
2010-02-05,6.075346031088684,7.675566
2010-02-05,7.764113399545346,7.6810756
2010-02-05,2.4849066497880004,5.111416
2010-02-05,5.185484558273693,4.4181485
2010-02-05,10.44569962776323,10.164804
2010-02-05,9.689796064396004,9.572741
2010-02-05,7.386161011492017,7.567062
2010-02-05,10.04664329466985,10.571468
2010-02-05,5.918248484776723,7.4486747
2010-02-05,10.284114737496854,10.029847
2010-02-05,9.61800173322051,9.247472
2010-02-05,9.238084908072524,9.082935
2010-02-05,10.75284543248242,10.365718
2010-02-05,10.468546783729453,10.462501
2010-02-05,8.539645247051974,7.6192164
2010-02-05,9.956185310203244,10.148695
2010-02-05,7.905190880157266,7.243036
2010-02-05,10.177201016660511,9.59178
2010-02-05,8.481866486761271,8.684902
2010-02-05,10.112150768000337,9.753962
2010-02-05,10.742010670081434,10.566199
2010-02-05,10.900404637114534,10.612078
2010-02-05,9.719209483018782,8.817871
2010-02-05,9.432019651767911,9.328142
2010-02-05,7.882314918980268,7.97697
2010-02-05,1.085189268335969,5.5049033
2010-02-05,12.024989941041714,11.702105
2010-02-05,9.462063605573697,9.557208
2010-02-05,8.727556218656078,7.620062
2010-02-05,8.361007108226909,7.4352627
2010-02-05,11.165195537673291,10.599232
2010-02-05,10.223449963206948,9.503975
2010-02-05,9.09844857385217,8.933659
2010-02-05,6.771018755408666,5.7639003
2010-02-05,10.025912685854534,9.635561
2010-02-05,10.17824204778193,9.822563
2010-02-05,9.40442003056093,9.784658
2010-02-05,9.489846109113818,9.414651
2010-02-05,9.4562507803643,9.4055395
2010-02-05,7.738052297689316,7.149943
2010-02-05,8.647294708737567,8.266375
2010-02-05,10.123379422861293,10.164665
2010-02-05,7.917539996924245,8.355287
2010-02-05,10.368709769024834,10.243255
2010-02-05,10.470675456645214,9.748051
2010-02-05,8.581303495882135,8.765995
2010-02-05,10.36424008453289,10.344325
2010-02-05,5.571241068024272,6.922077
2010-02-05,9.339786682001096,8.698939
2010-02-05,6.669383870137086,6.9089594
2010-02-05,1.7850704810772584,5.75716
2010-02-05,5.950642552587727,5.3452244
2010-02-05,9.959153074789988,9.2132845
2010-02-05,10.073962970067232,9.578172
2010-02-05,6.852242569051878,6.9617033
2010-02-05,10.667117194592752,10.105815
2010-02-05,8.119574221702216,8.439412
2010-02-05,9.870649745228569,9.65046
2010-02-05,5.68235452724258,8.502717
2010-02-05,9.74074389190585,9.038946
2010-02-05,9.242688484356252,8.560295
2010-02-05,10.081932438074142,9.703139
2010-02-05,9.630228302669828,9.29181
2010-02-05,6.031478215020292,6.559704
2010-02-05,9.953207284523492,9.751732
2010-02-05,9.710493041859865,9.716478
2010-02-05,11.116739868707056,11.046338
2010-02-05,7.889039428512751,7.4527807
2010-02-05,9.066988342944947,9.082733
2010-02-05,7.714342745764329,6.9629703
2010-02-05,11.109183321705304,10.607856
2010-02-05,9.119337402807831,9.181026
2010-02-05,9.25286811088696,9.6913185
2010-02-05,7.364920598675818,7.5731564
2010-02-05,7.47251779973709,6.8608065
2010-02-05,9.390123710217132,8.484868
2010-02-05,3.630720539940404,3.594083
2010-02-05,9.385100076562848,9.246728
2010-02-05,10.363244172549017,9.995625
2010-02-05,8.401690304244394,8.451471
2010-02-05,6.4138687092730695,4.513577
2010-02-05,9.51640273715632,9.371116
2010-02-05,9.4909948083384,9.610401
2010-02-05,8.066364541556544,7.517017
2010-02-05,9.209906277770925,9.086306
2010-02-05,7.458186157340487,7.353258
2010-02-05,7.853410619486196,7.6082244
2010-02-05,11.337590167337664,10.372635
2010-02-05,5.327876168789581,5.0696936
2010-02-05,10.120217782397972,10.067045
2010-02-05,9.848741990133409,10.129297
2010-02-05,9.494706201768617,8.81017
2010-02-05,6.698009081004007,6.0029554
2010-02-05,9.095296456502597,7.709934
2010-02-05,7.843389709331336,6.861606
2010-02-05,9.97927614736636,9.938438
2010-02-05,11.480403822850244,10.913706
2010-02-05,8.477224998969902,7.2551847
2010-02-05,9.7290174919186,9.337821
2010-02-05,9.804301270343412,9.768018
2010-02-05,8.78138347999416,8.177186
2010-02-05,9.980103163647804,10.011087
2010-02-05,8.259841144772238,8.4731655
2010-02-05,7.314885666409363,7.081237
2010-02-05,9.35254454706307,9.312425
2010-02-05,5.193845344951326,7.4084554
2010-02-05,9.482096547891084,9.6903
2010-02-05,4.31748811353631,4.8073835
2010-02-05,10.90055167891332,11.01142
2010-02-05,2.833213344056216,6.332261
2010-02-05,10.01729737207949,9.667453
2010-02-05,7.628181967134887,7.1978745
2010-02-05,9.629142807856097,9.276227
2010-02-05,3.7300213974451113,5.604661
2010-02-05,5.924255797414532,7.800588
2010-02-05,9.28536899163248,9.839843
2010-02-05,9.832367420033002,9.999892
2010-02-12,6.1393024863070265,5.988196
2010-02-12,9.987909120530258,9.787045
2010-02-12,8.594274595678804,8.916704
2010-02-12,10.523435348052043,10.585358
2010-02-12,9.241695617898522,9.345893
2010-02-12,8.727799276125783,9.103075
2010-02-12,8.84126456851859,8.816519
2010-02-12,9.369878513335808,9.5233345
2010-02-12,9.904326200772369,9.630571
2010-02-12,8.241929688337926,7.324167
2010-02-12,10.53669495484574,9.813505
2010-02-12,5.644032470250427,5.815636
2010-02-12,10.76988611325414,11.1858225
2010-02-12,10.577507977347254,10.209933
2010-02-12,9.055170839961928,9.452636
2010-02-12,9.921856309193709,8.944511
2010-02-12,7.048438535947075,6.927806
2010-02-12,9.49798169359766,7.5206146
2010-02-12,9.693250971756598,9.453451
2010-02-12,10.388376099687507,10.099165
2010-02-12,6.411818267709897,4.2546706
2010-02-12,7.70296253473323,6.494646
2010-02-12,8.965441888858944,8.189612
2010-02-12,4.039008017182635,5.3126035
2010-02-12,10.199188760600205,9.154656
2010-02-12,10.094159563703377,9.502146
2010-02-12,4.603368564041463,4.510576
2010-02-12,7.5945422763894,7.9995627
2010-02-12,6.4236527253569,4.5843225
2010-02-12,11.179077422138644,11.041381
2010-02-12,11.522964306757672,11.640728
2010-02-12,6.640307113361166,7.644512
2010-02-12,10.712021121308178,9.621742
2010-02-12,9.567669302019375,9.683916
2010-02-12,7.911375337294638,8.285528
2010-02-12,11.481909607739432,10.646337
2010-02-12,8.73104571448954,8.781411
2010-02-12,9.809223025845984,9.265946
2010-02-12,5.836942965171707,5.9982133
2010-02-12,10.867500449900673,10.809147
2010-02-12,5.777652323222656,5.2561965
2010-02-12,7.050209246777071,6.8147216
2010-02-12,6.043345168984971,6.559704
2010-02-12,7.9911828613250435,6.5692005
2010-02-12,9.803672742100533,9.55154
2010-02-12,8.330781682157642,8.051792
2010-02-12,8.008698182988528,8.237414
2010-02-12,8.234299635696253,7.60757
2010-02-12,3.1179499062782403,5.8065076
2010-02-12,8.256503524028057,7.52719
2010-02-12,9.805324406892248,9.60417
2010-02-12,6.573358886305264,6.1978793
2010-02-12,8.903058131731914,8.991457
2010-02-12,11.3471518329049,10.894357
2010-02-12,9.825497902563267,9.8087225
2010-02-12,10.388575280093123,9.92743
2010-02-12,11.092833047475684,10.12207
2010-02-12,9.271781601454274,8.567205
2010-02-12,8.941254971190142,8.870717
2010-02-12,10.500151090052997,9.765862
2010-02-12,9.03092179744886,9.109784
2010-02-12,10.668786543211793,10.015209
2010-02-12,8.779280494456529,8.612482
2010-02-12,9.157721989520772,8.778757
2010-02-12,4.835329072196206,6.591914
2010-02-12,9.063926353520646,9.086306
2010-02-12,8.060502155072426,7.6439586
2010-02-12,10.785304017040136,10.622396
2010-02-12,9.160395641551569,8.64217
2010-02-12,9.899933243456632,9.91265
2010-02-12,8.655263268611687,8.836403
2010-02-12,9.173887983473868,9.290098
2010-02-12,9.1227128051806,7.9197536
2010-02-12,9.96493536485004,8.523625
2010-02-12,7.236339342754344,8.200487
2010-02-12,9.84798858458333,9.678009
2010-02-12,11.751711551403645,11.519803
2010-02-12,11.566984107256337,11.284713
2010-02-12,12.004006582550977,11.718253
2010-02-12,9.87362661965772,9.747106
2010-02-12,8.834026701594507,8.486725
2010-02-12,9.580199027615029,9.168661
2010-02-12,10.298279571997956,10.243255
2010-02-12,10.184328150379429,10.361914
2010-02-12,9.371415309419064,9.293641
2010-02-12,10.57572667503638,10.578346
2010-02-12,5.719426138644222,5.7891684
2010-02-12,9.85684814882238,10.129297
2010-02-12,7.512196920998122,7.7851853
2010-02-12,9.282518697845166,9.096315
2010-02-12,4.262679877041316,7.275915
2010-02-12,7.76942508076202,9.021522
2010-02-12,4.410371107683024,5.6876845
2010-02-12,9.904208292740496,9.424768
2010-02-12,7.334414203097303,6.371753
2010-02-12,3.2596338173403683,5.0763803
2010-02-12,7.23825255818621,5.8031745
