Date,Actual,ARIMA_Prediction
2010-03-12,7.947717453543168,8.53272541107646
2010-03-12,3.4330189939851112,8.532725786767104
2010-03-12,8.346765422273933,8.532726096929187
2010-03-12,8.500130447210003,8.532726352992308
2010-03-12,6.978959037988469,8.532726564392492
2010-03-12,8.960121058124233,8.53272673891992
2010-03-12,9.247007828341747,8.532726883005994
2010-03-12,9.7658121568077,8.532727001960348
2010-03-12,8.593776383398586,8.532727100166493
2010-03-12,9.278629662674875,8.532727181243368
2010-03-12,8.97188011655008,8.532727248178684
2010-03-12,7.030857476116121,8.532727303439035
2010-03-12,6.733008957505918,8.53272734906079
2010-03-12,8.253998181975676,8.532727386725124
2010-03-12,8.013839582488949,8.532727417819986
2010-03-12,7.651757157760393,8.532727443491233
2010-03-12,10.156987646065147,8.532727464684859
2010-03-12,8.844977799639885,8.53272748218186
2010-03-12,9.368198456591765,8.532727496627006
2010-03-12,7.981733286691885,8.532727508552606
2010-03-12,6.79346613258001,8.532727518398124
2010-03-12,8.024250051997706,8.532727526526372
2010-03-12,11.494520630306594,8.532727533236878
2010-03-12,10.998767963325433,8.532727538776927
2010-03-12,9.02855707029695,8.53272754335067
2010-03-12,8.776076018090414,8.532727547126655
2010-03-12,2.6347624053323777,8.532727550244028
2010-03-12,7.873201822454269,8.532727552817661
2010-03-12,10.001058810539073,8.532727554942399
2010-03-12,9.318324443100716,8.532727556696535
2010-03-12,8.353202591307006,8.532727558144714
2010-03-12,8.999715632320635,8.532727559340298
2010-03-12,6.683698811086362,8.532727560327347
2010-03-12,7.101643022147456,8.532727561142233
2010-03-12,9.97887745266896,8.532727561814983
2010-03-12,8.34283980427146,8.532727562370393
2010-03-12,9.334009163649156,8.532727562828928
2010-03-12,7.685358491082399,8.532727563207484
2010-03-12,8.523324357346478,8.532727563520012
2010-03-12,8.382586935618924,8.532727563778028
2010-03-12,6.90875477931522,8.53272756399104
2010-03-12,6.228905403123016,8.5327275641669
2010-03-12,7.999007213243955,8.532727564312085
2010-03-12,7.859100364467079,8.532727564431946
2010-03-12,7.115988217560592,8.532727564530902
2010-03-12,8.395054935541562,8.532727564612596
2010-03-12,8.005857437556013,8.532727564680043
2010-03-12,8.231320148350315,8.532727564735724
2010-03-12,9.083280564824587,8.532727564781693
2010-03-12,9.212923034031562,8.532727564819645
2010-03-12,8.988353651275341,8.532727564850976
2010-03-12,7.376845991646308,8.532727564876843
2010-03-12,9.39499254410842,8.532727564898199
2010-03-12,7.271884371595009,8.53272756491583
2010-03-12,5.982146266468988,8.532727564930385
2010-03-12,8.629038634405868,8.532727564942402
2010-03-12,8.166511679499498,8.532727564952323
2010-03-12,10.905586921731782,8.532727564960512
2010-03-12,9.048063766056854,8.532727564967274
2010-03-12,9.622142690813163,8.532727564972857
2010-03-12,9.769498340842732,8.532727564977465
2010-03-12,9.78467304759816,8.53272756498127
2010-03-12,9.219282273743534,8.53272756498441
2010-03-12,6.901234061991872,8.532727564987004
2010-03-12,10.50632072660633,8.532727564989145
2010-03-12,11.583469386290572,8.532727564990912
2010-03-12,6.588926477533519,8.532727564992372
2010-03-12,8.282996276131442,8.532727564993577
2010-03-12,9.39730032144195,8.532727564994572
2010-03-12,10.331846909179465,8.532727564995392
2010-03-12,9.085031085010328,8.53272756499607
2010-03-12,7.46344336357958,8.53272756499663
2010-03-12,2.7593768282675506,8.532727564997092
2010-03-12,7.821450645808231,8.532727564997474
2010-03-12,10.04288073127416,8.532727564997789
2010-03-12,9.032700638324378,8.532727564998048
2010-03-12,9.070298690477683,8.532727564998263
2010-03-12,8.635040225024708,8.53272756499844
2010-03-12,8.857230494201946,8.532727564998586
2010-03-12,10.081055746647042,8.532727564998707
2010-03-12,2.5649493574615367,8.532727564998806
2010-03-12,10.16861875472917,8.53272756499889
2010-03-12,2.079441541679836,8.532727564998957
2010-03-12,9.321671527834686,8.532727564999014
2010-03-12,9.43242656448354,8.53272756499906
2010-03-12,6.082218910376446,8.532727564999098
2010-03-12,7.249172412281871,8.53272756499913
2010-03-12,9.703742484104623,8.532727564999156
2010-03-12,9.623339031491174,8.532727564999178
2010-03-12,9.088880961728607,8.532727564999195
2010-03-12,10.629320921516948,8.53272756499921
2010-03-12,6.872749669783322,8.532727564999222
2010-03-12,9.411054248324207,8.532727564999231
2010-03-12,9.658498363400229,8.53272756499924
2010-03-12,1.091923300517313,8.532727564999247
2010-03-12,9.53989157051455,8.532727564999252
2010-03-12,7.328778726006154,8.532727564999258
2010-03-12,5.955396857946105,8.532727564999261
2010-03-12,6.218600119691729,8.532727564999265
2010-03-12,6.368667345498175,8.532727564999266
2010-03-12,8.835988682310065,8.532727564999268
2010-03-12,5.178970608915471,8.53272756499927
2010-03-12,7.187505981107638,8.532727564999272
2010-03-12,3.0402275134405423,8.532727564999274
2010-03-12,9.404833388449106,8.532727564999274
2010-03-12,7.642610461441853,8.532727564999275
2010-03-12,8.295845526532208,8.532727564999275
2010-03-12,6.508769136971682,8.532727564999275
2010-03-12,10.251263517757302,8.532727564999277
2010-03-12,10.522693477813553,8.532727564999277
2010-03-12,9.28919406536,8.532727564999277
2010-03-12,3.349904087274605,8.532727564999277
2010-03-12,8.668928384875198,8.532727564999277
2010-03-12,9.052472960317106,8.532727564999279
2010-03-12,11.252744804702854,8.532727564999279
2010-03-12,2.509599262378372,8.532727564999279
2010-03-12,10.85399090103358,8.532727564999279
2010-03-12,8.27346420649292,8.532727564999279
2010-03-12,0.8109302162163288,8.532727564999279
2010-03-12,8.363652658744673,8.532727564999279
2010-03-12,9.498993722584585,8.532727564999279
2010-03-12,9.924050185072794,8.532727564999279
2010-03-12,9.459357496808405,8.532727564999279
2010-03-12,8.248076379731135,8.532727564999279
2010-03-12,9.449173791048072,8.532727564999279
2010-03-12,9.068916198860649,8.532727564999279
2010-03-12,8.364076976345766,8.532727564999279
2010-03-12,8.780034265268988,8.532727564999279
2010-03-12,5.31772776006786,8.532727564999279
2010-03-12,7.206970587247591,8.532727564999279
2010-03-12,7.848348303379257,8.532727564999279
2010-03-12,7.693221807628397,8.532727564999279
2010-03-12,8.477385265887511,8.532727564999279
2010-03-12,9.361197921110122,8.532727564999279
2010-03-12,7.718116444430896,8.532727564999279
2010-03-12,8.6598639425804,8.532727564999279
2010-03-12,9.933736893000294,8.532727564999279
2010-03-12,9.57575194022716,8.532727564999279
2010-03-12,5.480638923341991,8.532727564999279
2010-03-12,9.52841075689968,8.532727564999279
2010-03-12,8.949602683915744,8.532727564999279
2010-03-12,8.792093929503284,8.532727564999279
2010-03-12,9.637719602095943,8.532727564999279
2010-03-12,3.828641396489095,8.532727564999279
2010-03-12,7.708778807837351,8.532727564999279
2010-03-12,10.31976037961078,8.532727564999279
2010-03-12,7.000589669274556,8.532727564999279
2010-03-12,10.047181753438892,8.532727564999279
2010-03-12,8.545450175786696,8.532727564999279
2010-03-12,9.320501546011842,8.532727564999279
2010-03-12,8.992704127569086,8.532727564999279
2010-03-12,7.461600161514274,8.532727564999279
2010-03-12,9.437663974689922,8.532727564999279
2010-03-12,6.851523494512086,8.532727564999279
2010-03-12,5.827680111312438,8.532727564999279
2010-03-12,5.045229938860754,8.532727564999279
2010-03-12,3.03735394824481,8.532727564999279
2010-03-12,9.079640395677997,8.532727564999279
2010-03-12,8.156510226079966,8.532727564999279
2010-03-12,9.163217317407,8.532727564999279
2010-03-12,9.916569608079715,8.532727564999279
2010-03-12,8.790045342151931,8.532727564999279
2010-03-12,9.39321011182368,8.532727564999279
2010-03-12,10.93894099010633,8.532727564999279
2010-03-12,7.87956396877278,8.532727564999279
2010-03-12,7.695757990554761,8.532727564999279
2010-03-12,2.580216829592325,8.532727564999279
2010-03-12,8.540948779770634,8.532727564999279
2010-03-12,9.226752945803456,8.532727564999279
2010-03-12,8.81488153375063,8.532727564999279
2010-03-12,11.282220775158422,8.532727564999279
2010-03-12,8.260914174218023,8.532727564999279
2010-03-12,9.129554304746046,8.532727564999279
2010-03-12,9.67233766084425,8.532727564999279
2010-03-12,8.697604591688934,8.532727564999279
2010-03-12,5.898361928845658,8.532727564999279
2010-03-12,4.998495234202087,8.532727564999279
2010-03-12,7.191030153990679,8.532727564999279
2010-03-12,6.903144666424454,8.532727564999279
2010-03-12,5.497086254720592,8.532727564999279
2010-03-12,2.9381031607173544,8.532727564999279
2010-03-12,3.382354293860676,8.532727564999279
2010-03-12,9.023287640806329,8.532727564999279
2010-03-12,8.926471021852318,8.532727564999279
2010-03-12,2.079441541679836,8.532727564999279
2010-03-12,4.477336814478207,8.532727564999279
2010-03-12,7.31394012801465,8.532727564999279
2010-03-12,10.147212643401865,8.532727564999279
2010-03-12,7.463558092475325,8.532727564999279
2010-03-12,8.34649502058346,8.532727564999279
2010-03-12,7.613966748871284,8.532727564999279
2010-03-12,9.64648533655761,8.532727564999279
2010-03-12,9.259325755184376,8.532727564999279
2010-03-12,8.741432142560932,8.532727564999279
2010-03-12,9.975234561236306,8.532727564999279
2010-03-12,7.232010331664759,8.532727564999279
2010-03-12,8.751814619162866,8.532727564999279
2010-03-12,7.677460641763676,8.532727564999279
2010-03-12,8.33374139614334,8.532727564999279
2010-03-12,6.771580395412197,8.532727564999279
2010-03-12,7.41336733569524,8.532727564999279
2010-03-12,7.463328621519604,8.532727564999279
2010-03-12,6.204375927855943,8.532727564999279
2010-03-12,6.776792014463324,8.532727564999279
2010-03-12,8.25373793203016,8.532727564999279
2010-03-12,8.674837760497752,8.532727564999279
2010-03-12,7.703260472195652,8.532727564999279
2010-03-12,9.117568069036304,8.532727564999279
2010-03-12,8.494192696387108,8.532727564999279
2010-03-12,7.920548207199256,8.532727564999279
2010-03-12,9.375814979152024,8.532727564999279
2010-03-12,11.03498449824,8.532727564999279
2010-03-12,5.167639042905921,8.532727564999279
2010-03-12,10.03637286149354,8.532727564999279
2010-03-12,10.94780115796352,8.532727564999279
2010-03-12,10.41373000629154,8.532727564999279
2010-03-12,10.540788986742823,8.532727564999279
2010-03-12,5.300913992395302,8.532727564999279
2010-03-12,4.820604094232248,8.532727564999279
2010-03-12,10.01540229226448,8.532727564999279
2010-03-12,7.114598702082829,8.532727564999279
2010-03-12,9.24896475351295,8.532727564999279
2010-03-12,7.734379475688232,8.532727564999279
2010-03-12,9.56071903587909,8.532727564999279
2010-03-12,6.935691406175039,8.532727564999279
2010-03-12,7.251699530442051,8.532727564999279
2010-03-12,5.153291594497779,8.532727564999279
2010-03-12,5.283305246427533,8.532727564999279
2010-03-12,7.718907692732987,8.532727564999279
2010-03-12,10.91409979382288,8.532727564999279
2010-03-12,9.421268011946797,8.532727564999279
2010-03-12,10.199582636156617,8.532727564999279
2010-03-12,10.20221230455548,8.532727564999279
2010-03-12,5.249022074823159,8.532727564999279
2010-03-12,10.811777967044376,8.532727564999279
2010-03-12,9.517933889332705,8.532727564999279
2010-03-12,4.127134385045092,8.532727564999279
2010-03-12,2.4423470353692043,8.532727564999279
2010-03-12,5.084567060250421,8.532727564999279
2010-03-12,7.980639419077516,8.532727564999279
2010-03-12,3.78054664263976,8.532727564999279
2010-03-12,9.474918338242968,8.532727564999279
2010-03-12,8.299877624361999,8.532727564999279
2010-03-12,7.711996507047669,8.532727564999279
2010-03-12,3.2534704696327,8.532727564999279
2010-03-12,10.671513051314202,8.532727564999279
2010-03-12,9.437494271085225,8.532727564999279
2010-03-12,10.980113571495393,8.532727564999279
2010-03-12,10.571391794103905,8.532727564999279
2010-03-12,11.102554342027634,8.532727564999279
2010-03-12,10.589328356413615,8.532727564999279
2010-03-12,9.426548730337036,8.532727564999279
2010-03-12,8.865723860600198,8.532727564999279
2010-03-12,9.390628195469132,8.532727564999279
2010-03-12,8.033223691819245,8.532727564999279
2010-03-12,9.81035749453832,8.532727564999279
2010-03-12,4.062681881713259,8.532727564999279
2010-03-12,10.747861356319325,8.532727564999279
2010-03-12,11.243119852218811,8.532727564999279
2010-03-12,9.573407243947724,8.532727564999279
2010-03-12,8.913161345880253,8.532727564999279
2010-03-12,7.676705422957583,8.532727564999279
2010-03-12,6.556778356158042,8.532727564999279
2010-03-12,9.52799014364227,8.532727564999279
2010-03-12,8.767271522710612,8.532727564999279
2010-03-12,8.25582842728183,8.532727564999279
2010-03-12,6.753892890928145,8.532727564999279
2010-03-12,9.064052532177058,8.532727564999279
2010-03-12,9.269001655940878,8.532727564999279
2010-03-12,11.091856751321693,8.532727564999279
2010-03-12,3.212455257065278,8.532727564999279
2010-03-12,10.078949804662829,8.532727564999279
2010-03-12,9.4867319459512,8.532727564999279
2010-03-12,9.46589612643695,8.532727564999279
2010-03-12,9.840473202592618,8.532727564999279
2010-03-12,8.259217483133739,8.532727564999279
2010-03-12,4.74493212836325,8.532727564999279
2010-03-12,7.1284959456800365,8.532727564999279
2010-03-12,10.029032387342411,8.532727564999279
2010-03-12,8.805223703155999,8.532727564999279
2010-03-12,9.700970431256287,8.532727564999279
2010-03-12,9.2376082024302,8.532727564999279
2010-03-12,10.55180811618522,8.532727564999279
2010-03-12,8.20076590566965,8.532727564999279
2010-03-12,8.599099392476171,8.532727564999279
2010-03-12,10.825105867603083,8.532727564999279
2010-03-12,6.525234915369071,8.532727564999279
2010-03-12,7.615746736077639,8.532727564999279
2010-03-12,8.410640854710662,8.532727564999279
2010-03-12,9.217285200730316,8.532727564999279
2010-03-12,3.8501476017100575,8.532727564999279
2010-03-12,7.125114131139561,8.532727564999279
2010-03-12,8.619980799985505,8.532727564999279
2010-03-12,9.61736892393549,8.532727564999279
2010-03-12,8.311059154601587,8.532727564999279
2010-03-12,8.844182031010856,8.532727564999279
2010-03-12,9.087883430619907,8.532727564999279
2010-03-12,7.528068291140393,8.532727564999279
2010-03-12,8.988862931927443,8.532727564999279
2010-03-12,9.035467802460513,8.532727564999279
2010-03-12,8.715675129659585,8.532727564999279
2010-03-12,8.658031076496524,8.532727564999279
2010-03-12,10.686143572162758,8.532727564999279
2010-03-12,7.6929938281638,8.532727564999279
2010-03-12,10.352550319441884,8.532727564999279
2010-03-12,5.241747015059643,8.532727564999279
2010-03-12,9.019684581739876,8.532727564999279
2010-03-12,10.306180154130928,8.532727564999279
2010-03-12,6.06262174142431,8.532727564999279
2010-03-12,9.19700890150728,8.532727564999279
2010-03-12,9.928382583662875,8.532727564999279
2010-03-12,9.274616671236602,8.532727564999279
2010-03-12,7.696521682496744,8.532727564999279
2010-03-12,9.868874886009236,8.532727564999279
2010-03-12,9.61821125056316,8.532727564999279
2010-03-12,8.569419350550136,8.532727564999279
2010-03-12,10.018780824635268,8.532727564999279
2010-03-12,9.306172233862563,8.532727564999279
2010-03-12,9.364241020548231,8.532727564999279
2010-03-12,9.18186167620957,8.532727564999279
2010-03-12,9.817231163198857,8.532727564999279
2010-03-12,11.251475762163698,8.532727564999279
2010-03-12,10.48103194397398,8.532727564999279
2010-03-12,10.224949481759063,8.532727564999279
2010-03-12,8.310697787449861,8.532727564999279
2010-03-12,8.006707509863345,8.532727564999279
2010-03-12,8.75595494122834,8.532727564999279
2010-03-12,10.94135624356046,8.532727564999279
2010-03-12,9.059865096235455,8.532727564999279
2010-03-12,10.162694144491413,8.532727564999279
2010-03-12,1.9459101490553128,8.532727564999279
2010-03-12,9.646194358429351,8.532727564999279
2010-03-12,10.412095118229027,8.532727564999279
2010-03-12,8.975869154217468,8.532727564999279
2010-03-12,9.255308001464796,8.532727564999279
2010-03-12,9.424907248539531,8.532727564999279
2010-03-12,7.590220611195222,8.532727564999279
2010-03-12,7.081532099944574,8.532727564999279
2010-03-12,9.13917084758384,8.532727564999279
2010-03-12,8.952343954561215,8.532727564999279
2010-03-12,9.48849091336592,8.532727564999279
2010-03-12,8.907753100226424,8.532727564999279
2010-03-12,10.056348114805209,8.532727564999279
2010-03-12,8.352554369474591,8.532727564999279
2010-03-12,7.837751657912404,8.532727564999279
2010-03-12,8.350888280597708,8.532727564999279
2010-03-12,11.428899300523812,8.532727564999279
2010-03-12,7.002046758269056,8.532727564999279
2010-03-12,7.97685293110005,8.532727564999279
2010-03-12,10.617464773598975,8.532727564999279
2010-03-12,10.41182929401906,8.532727564999279
2010-03-12,6.758106118762142,8.532727564999279
2010-03-12,7.317876198626496,8.532727564999279
2010-03-12,9.180357339761828,8.532727564999279
2010-03-12,8.7558950816463,8.532727564999279
2010-03-12,8.662146850866444,8.532727564999279
2010-03-12,9.551056447901992,8.532727564999279
2010-03-12,9.351617687332643,8.532727564999279
2010-03-12,8.900250441559935,8.532727564999279
2010-03-12,8.834392317665293,8.532727564999279
2010-03-12,7.944655271196822,8.532727564999279
2010-03-12,9.275467782184544,8.532727564999279
2010-03-12,10.501978939134622,8.532727564999279
2010-03-12,9.749563347061615,8.532727564999279
2010-03-12,10.752027355678775,8.532727564999279
2010-03-12,8.178927747960254,8.532727564999279
2010-03-12,7.0044281662423975,8.532727564999279
2010-03-12,6.733354271655918,8.532727564999279
2010-03-12,8.73490602303046,8.532727564999279
2010-03-12,9.730309070158452,8.532727564999279
2010-03-12,8.456215257192325,8.532727564999279
2010-03-12,8.271584170586326,8.532727564999279
2010-03-12,7.980707820869669,8.532727564999279
2010-03-12,8.329701492440757,8.532727564999279
2010-03-12,7.769919232256958,8.532727564999279
2010-03-12,6.052089168924417,8.532727564999279
2010-03-12,10.452615968294646,8.532727564999279
2010-03-12,5.732790963690908,8.532727564999279
2010-03-12,6.97307474510278,8.532727564999279
2010-03-12,7.251699530442051,8.532727564999279
2010-03-12,8.804102965722564,8.532727564999279
2010-03-12,7.318837912541007,8.532727564999279
2010-03-12,8.873059008099782,8.532727564999279
2010-03-12,6.757420642125738,8.532727564999279
2010-03-12,7.879669914604289,8.532727564999279
2010-03-12,10.37530453665966,8.532727564999279
2010-03-12,10.440956762553888,8.532727564999279
2010-03-12,7.02108396428914,8.532727564999279
2010-03-12,9.686260215860164,8.532727564999279
2010-03-12,9.457264510355794,8.532727564999279
2010-03-12,9.59389996326506,8.532727564999279
2010-03-12,9.68942761995496,8.532727564999279
2010-03-12,8.66403436462819,8.532727564999279
2010-03-12,7.405647627336228,8.532727564999279
2010-03-12,9.731021668650072,8.532727564999279
2010-03-12,8.36837062528115,8.532727564999279
2010-03-12,8.765558386091067,8.532727564999279
2010-03-12,6.866849947656133,8.532727564999279
2010-03-12,1.324418957401803,8.532727564999279
2010-03-12,9.61875911381052,8.532727564999279
2010-03-12,9.757998089182644,8.532727564999279
2010-03-12,9.75469399765683,8.532727564999279
2010-03-12,8.850751185755424,8.532727564999279
2010-03-12,8.527377158340709,8.532727564999279
2010-03-12,4.8916265075140535,8.532727564999279
2010-03-12,4.330733340286331,8.532727564999279
2010-03-12,10.925800161320534,8.532727564999279
2010-03-12,10.796199681081111,8.532727564999279
2010-03-12,11.462475814614956,8.532727564999279
2010-03-12,10.49068209772552,8.532727564999279
2010-03-12,10.478120305037464,8.532727564999279
2010-03-12,11.046525574450804,8.532727564999279
2010-03-12,9.53592064883656,8.532727564999279
2010-03-12,9.82346226137759,8.532727564999279
2010-03-12,8.929856331423776,8.532727564999279
2010-03-12,2.079441541679836,8.532727564999279
2010-03-12,5.579729825986222,8.532727564999279
2010-03-12,8.532727900563305,8.532727564999279
2010-03-12,4.878017769481417,8.532727564999279
2010-03-12,9.488756649226795,8.532727564999279
2010-03-12,9.286270326169264,8.532727564999279
2010-03-12,8.181661712144031,8.532727564999279
2010-03-12,8.596154083368871,8.532727564999279
2010-03-12,8.920741797540458,8.532727564999279
2010-03-12,7.064759027791802,8.532727564999279
2010-03-12,7.134340899573193,8.532727564999279
2010-03-12,7.454829897023239,8.532727564999279
2010-03-12,7.439194965447419,8.532727564999279
2010-03-12,7.320196000826726,8.532727564999279
2010-03-12,8.474915971902856,8.532727564999279
2010-03-12,8.344771271121207,8.532727564999279
2010-03-12,9.030088671550788,8.532727564999279
2010-03-12,6.9363427358340495,8.532727564999279
2010-03-12,7.194436851100335,8.532727564999279
2010-03-12,11.187379518442558,8.532727564999279
2010-03-12,10.77408569779014,8.532727564999279
2010-03-12,7.559590761803443,8.532727564999279
2010-03-12,9.212813311738572,8.532727564999279
2010-03-12,8.128732682123896,8.532727564999279
2010-03-12,3.055415275715165,8.532727564999279
2010-03-12,10.21270017033818,8.532727564999279
2010-03-12,10.9535004588348,8.532727564999279
2010-03-12,10.493221209706986,8.532727564999279
2010-03-12,9.13158500199446,8.532727564999279
2010-03-12,9.264969645791648,8.532727564999279
2010-03-12,9.59189659363373,8.532727564999279
2010-03-12,6.718916531359918,8.532727564999279
2010-03-12,9.511791464895154,8.532727564999279
2010-03-12,5.351858133476067,8.532727564999279
2010-03-12,3.629660094453965,8.532727564999279
2010-03-12,5.708537816740061,8.532727564999279
2010-03-12,9.476398574676104,8.532727564999279
2010-03-12,6.1905817638193374,8.532727564999279
2010-03-12,9.54758659470714,8.532727564999279
2010-03-12,7.406443542087781,8.532727564999279
2010-03-12,7.396960864961527,8.532727564999279
2010-03-12,7.594829053693696,8.532727564999279
2010-03-12,9.877602917268936,8.532727564999279
2010-03-12,4.498809169996681,8.532727564999279
2010-03-12,6.407374913077685,8.532727564999279
2010-03-12,6.444178950316659,8.532727564999279
2010-03-12,3.951436007784981,8.532727564999279
2010-03-12,8.056401402584937,8.532727564999279
2010-03-12,9.587632317400752,8.532727564999279
2010-03-12,5.221328325019901,8.532727564999279
2010-03-12,7.436599586822218,8.532727564999279
2010-03-12,9.917839075010043,8.532727564999279
2010-03-12,10.117865598813768,8.532727564999279
2010-03-12,9.655165286127868,8.532727564999279
2010-03-12,8.26497092260136,8.532727564999279
2010-03-12,10.572838843329588,8.532727564999279
2010-03-12,10.064316454741949,8.532727564999279
2010-03-12,9.81561980896929,8.532727564999279
2010-03-12,8.886836284248782,8.532727564999279
2010-03-12,6.458212883633045,8.532727564999279
2010-03-12,5.207845463383961,8.532727564999279
2010-03-12,2.8892600290434745,8.532727564999279
2010-03-12,8.895766604056085,8.532727564999279
2010-03-12,6.214047941563629,8.532727564999279
2010-03-12,8.978664271780794,8.532727564999279
2010-03-12,7.710805641649308,8.532727564999279
2010-03-12,1.247032293786383,8.532727564999279
2010-03-12,9.40550493648303,8.532727564999279
2010-03-12,8.801543218766291,8.532727564999279
2010-03-12,10.448839812571713,8.532727564999279
2010-03-12,7.952041609206692,8.532727564999279
2010-03-12,9.146047154082645,8.532727564999279
2010-03-12,6.284003555527344,8.532727564999279
2010-03-12,7.93905186036538,8.532727564999279
2010-03-12,6.303717273493968,8.532727564999279
2010-03-12,5.622029972783942,8.532727564999279
2010-03-12,3.212455257065278,8.532727564999279
2010-03-12,4.042173689893192,8.532727564999279
2010-03-12,9.098483243398276,8.532727564999279
2010-03-12,4.847488716688342,8.532727564999279
2010-03-12,9.978025289470592,8.532727564999279
2010-03-12,10.840719674834247,8.532727564999279
2010-03-12,3.713815939403968,8.532727564999279
2010-03-12,5.1298987149230735,8.532727564999279
2010-03-12,3.1135153092103742,8.532727564999279
2010-03-12,3.912023005428146,8.532727564999279
2010-03-12,10.896071695323537,8.532727564999279
2010-03-12,8.94021658009221,8.532727564999279
2010-03-12,10.654647476337155,8.532727564999279
2010-03-12,7.765993079407675,8.532727564999279
2010-03-12,10.15985154362196,8.532727564999279
2010-03-12,8.525566041076175,8.532727564999279
2010-03-12,10.026324462495191,8.532727564999279
2010-03-12,7.02384799796899,8.532727564999279
2010-03-12,3.5186840771178223,8.532727564999279
2010-03-12,3.832979798087693,8.532727564999279
2010-03-12,9.652089192161592,8.532727564999279
2010-03-12,9.82782984169596,8.532727564999279
2010-03-12,9.992590324367498,8.532727564999279
2010-03-12,8.893248712816332,8.532727564999279
2010-03-12,7.118656194117725,8.532727564999279
2010-03-12,1.3137236682850553,8.532727564999279
2010-03-12,8.505159070980804,8.532727564999279
2010-03-12,10.217290120107666,8.532727564999279
2010-03-12,7.939304974833292,8.532727564999279
2010-03-12,8.146958152113946,8.532727564999279
2010-03-12,5.1519033480925005,8.532727564999279
2010-03-12,6.99808032636343,8.532727564999279
2010-03-12,6.724517302403815,8.532727564999279
2010-03-12,6.010825900586602,8.532727564999279
2010-03-12,7.457453478385498,8.532727564999279
2010-03-12,6.319364431598535,8.532727564999279
2010-03-12,7.616283561580385,8.532727564999279
2010-03-12,8.765038721130617,8.532727564999279
2010-03-12,9.282846132702977,8.532727564999279
2010-03-12,5.44673737166631,8.532727564999279
2010-03-12,6.274102670207832,8.532727564999279
2010-03-12,10.917391628077151,8.532727564999279
2010-03-12,9.229007060220177,8.532727564999279
2010-03-12,6.3306117741784975,8.532727564999279
2010-03-12,8.3880771794929,8.532727564999279
2010-03-12,9.791450912179446,8.532727564999279
2010-03-12,8.981293178408757,8.532727564999279
2010-03-12,10.68143395674441,8.532727564999279
2010-03-12,7.407596797734535,8.532727564999279
2010-03-12,2.8859174075467844,8.532727564999279
2010-03-12,10.715860949088787,8.532727564999279
2010-03-12,10.106048324314523,8.532727564999279
2010-03-12,9.818354410558271,8.532727564999279
2010-03-12,9.27263418814757,8.532727564999279
2010-03-12,10.580265485002228,8.532727564999279
2010-03-12,9.10366232208452,8.532727564999279
2010-03-12,7.479864131165026,8.532727564999279
2010-03-12,8.02404375266319,8.532727564999279
2010-03-12,9.544663873146536,8.532727564999279
2010-03-12,9.551711304655042,8.532727564999279
2010-03-12,9.042983877955551,8.532727564999279
2010-03-12,9.12767589713934,8.532727564999279
2010-03-12,10.347519955237953,8.532727564999279
2010-03-12,8.253024499949095,8.532727564999279
2010-03-12,9.161226805517868,8.532727564999279
2010-03-12,5.975182714533699,8.532727564999279
2010-03-12,9.2629214368313,8.532727564999279
